Unnamed: 0,filename,id,date,width,height,ref,sensor,season,night,weather,wave,object_num,caption,annotation_class,annotation_sub_class,bbox_x,bbox_y,bbox_w,bbox_h,class,sub_class
67,EO_SU_DT_W1_H1_A1D1E5_0004.jpg,4,2024-09-26,1920,1080,,Electro-Optical,하절기,days,맑음,1,3,여름 날씨가 맑아 보이는 낮 하늘에 유인항공기 회전익 한 대가 비행 중이고 오물폭탄 한 개가 떠 있고 북 어선 한 척이 움직이고 있으며 파도 높이는 황천 7급이다.,1,11,37,22,126,518,선박,어선
68,EO_SU_DT_W1_H1_A1D1E5_0004.jpg,4,2024-09-26,1920,1080,,Electro-Optical,하절기,days,맑음,1,3,여름 날씨가 맑아 보이는 낮 하늘에 유인항공기 회전익 한 대가 비행 중이고 오물폭탄 한 개가 떠 있고 북 어선 한 척이 움직이고 있으며 파도 높이는 황천 7급이다.,2,22,91,43,1050,151,항공기,회전익
69,EO_SU_DT_W1_H1_A1D1E5_0004.jpg,4,2024-09-26,1920,1080,,Electro-Optical,하절기,days,맑음,1,3,여름 날씨가 맑아 보이는 낮 하늘에 유인항공기 회전익 한 대가 비행 중이고 오물폭탄 한 개가 떠 있고 북 어선 한 척이 움직이고 있으며 파도 높이는 황천 7급이다.,4,42,40,102,1504,157,기타,오물폭탄
70,EO_SU_DT_W1_H1_A1E1_0001.jpg,1,2024-09-23,1920,1080,,Electro-Optical,하절기,days,맑음,1,2,하절기 맑은 주간 바다에 북 어선 한 척이 이동하고 있고 무인항공기 드론 한 개가 날아가고 있고 파도 1단계이다.,1,11,60,27,939,528,선박,어선
71,EO_SU_DT_W1_H1_A1E1_0001.jpg,1,2024-09-23,1920,1080,,Electro-Optical,하절기,days,맑음,1,2,하절기 맑은 주간 바다에 북 어선 한 척이 이동하고 있고 무인항공기 드론 한 개가 날아가고 있고 파도 1단계이다.,2,23,56,20,544,90,항공기,무인기
72,EO_SU_DT_W1_H1_A1E1_0002.jpg,2,2024-09-23,1920,1080,,Electro-Optical,하절기,days,맑음,1,2,하절기 맑은 주간 바다에 북 어선 한 척이 이동하고 있고 무인항공기 드론 한 개가 날아가는 중이고 파도 1단계이다.,1,11,40,19,547,516,선박,어선
73,EO_SU_DT_W1_H1_A1E1_0002.jpg,2,2024-09-23,1920,1080,,Electro-Optical,하절기,days,맑음,1,2,하절기 맑은 주간 바다에 북 어선 한 척이 이동하고 있고 무인항공기 드론 한 개가 날아가는 중이고 파도 1단계이다.,2,23,60,30,145,85,항공기,무인기
74,EO_SU_DT_W1_H1_A1E1_0003.jpg,3,2024-09-23,1920,1080,,Electro-Optical,하절기,days,맑음,1,2,하절기 맑은 주간 바다에 북 어선 한 척이 이동하고 있고 무인항공기 드론 한 개가 날아가고 있고 황천 7급이다.,1,11,27,25,154,527,선박,어선
75,EO_SU_DT_W1_H1_A1E1_0003.jpg,3,2024-09-23,1920,1080,,Electro-Optical,하절기,days,맑음,1,2,하절기 맑은 주간 바다에 북 어선 한 척이 이동하고 있고 무인항공기 드론 한 개가 날아가고 있고 황천 7급이다.,2,23,38,13,880,93,항공기,무인기
76,EO_SU_DT_W1_H1_A1E1_0004.jpg,4,2024-09-23,1920,1080,,Electro-Optical,하절기,days,맑음,1,2,하절기 맑은 주간 바다에 북 어선 한 척이 이동하고 있고 무인항공기 드론 한 개가 날아가는 중이고 황천 7급이다.,1,11,37,31,1451,533,선박,어선
77,EO_SU_DT_W1_H1_A1E1_0004.jpg,4,2024-09-23,1920,1080,,Electro-Optical,하절기,days,맑음,1,2,하절기 맑은 주간 바다에 북 어선 한 척이 이동하고 있고 무인항공기 드론 한 개가 날아가는 중이고 황천 7급이다.,2,23,56,21,1514,91,항공기,무인기
78,EO_SU_DT_W1_H1_A2_0001.jpg,1,2024-09-20,1920,1080,,Electro-Optical,하절기,days,맑음,1,1,하절기 하늘이 맑은 주간 바다에 북 어선 한 척이 저 멀리 지나가고 있고 파도 1단계이다.,1,11,77,34,1163,521,선박,어선
79,EO_SU_DT_W1_H1_A2_0002.jpg,2,2024-09-20,1920,1080,,Electro-Optical,하절기,days,맑음,1,1,하절기 하늘이 맑은 주간 바다에 북 어선 한 척이 멀리 지나가고 있고 파도 1단계이다.,1,11,63,29,1818,517,선박,어선
80,EO_SU_DT_W1_H1_A2_0003.jpg,3,2024-09-20,1920,1080,,Electro-Optical,하절기,days,맑음,1,1,하절기 하늘이 맑은 주간 바다에 북 어선 한 척이 저 멀리 지나가는 중이고 파도 1단계이다.,1,11,165,73,228,552,선박,어선
81,EO_SU_DT_W1_H1_A2_0004.jpg,4,2024-09-20,1920,1080,,Electro-Optical,하절기,days,맑음,1,1,하절기 하늘이 맑은 주간 바다에 북 어선 한 척이 멀리 지나가는 중이고 파도 1단계이다.,1,11,22,26,1443,513,선박,어선
