Unnamed: 0,filename,id,date,width,height,ref,sensor,season,night,weather,wave,object_num,caption,annotation_class,annotation_sub_class,bbox_x,bbox_y,bbox_w,bbox_h,class,sub_class
1514,IR_SU_NT_W1_H1_A1A5A4_0001.jpg,1,2024-09-21,1920,1080,,Infra-Red,하절기,nights,맑음,1,3,하절기 맑은 하늘 아래의 밤 바다에 북 어선 한 척이 이동 중이며 상선 한 척이 지나가고 있고 남 어선 한 척이 운항하고 있고 파도 1단계이다.,1,11,24,23,1870,523,선박,어선
1515,IR_SU_NT_W1_H1_A1A5A4_0001.jpg,1,2024-09-21,1920,1080,,Infra-Red,하절기,nights,맑음,1,3,하절기 맑은 하늘 아래의 밤 바다에 북 어선 한 척이 이동 중이며 상선 한 척이 지나가고 있고 남 어선 한 척이 운항하고 있고 파도 1단계이다.,1,13,243,69,1040,505,선박,상선
1516,IR_SU_NT_W1_H1_A1A5A4_0001.jpg,1,2024-09-21,1920,1080,,Infra-Red,하절기,nights,맑음,1,3,하절기 맑은 하늘 아래의 밤 바다에 북 어선 한 척이 이동 중이며 상선 한 척이 지나가고 있고 남 어선 한 척이 운항하고 있고 파도 1단계이다.,1,11,91,71,1659,475,선박,어선
1517,IR_SU_NT_W1_H1_A1A5A4_0003.jpg,3,2024-09-21,1920,1080,,Infra-Red,하절기,nights,맑음,1,3,하절기 맑은 하늘 아래의 밤 바다에 북 어선 한 척이 이동 중이며 상선 한 척이 지나가고 있고 남 어선 한 척이 운항하는 중이고 파도 1단계이다.,1,11,43,21,894,519,선박,어선
1518,IR_SU_NT_W1_H1_A1A5A4_0003.jpg,3,2024-09-21,1920,1080,,Infra-Red,하절기,nights,맑음,1,3,하절기 맑은 하늘 아래의 밤 바다에 북 어선 한 척이 이동 중이며 상선 한 척이 지나가고 있고 남 어선 한 척이 운항하는 중이고 파도 1단계이다.,1,13,165,48,1411,500,선박,상선
1519,IR_SU_NT_W1_H1_A1A5A4_0003.jpg,3,2024-09-21,1920,1080,,Infra-Red,하절기,nights,맑음,1,3,하절기 맑은 하늘 아래의 밤 바다에 북 어선 한 척이 이동 중이며 상선 한 척이 지나가고 있고 남 어선 한 척이 운항하는 중이고 파도 1단계이다.,1,11,129,70,416,475,선박,어선
1520,IR_SU_NT_W1_H1_A1B1C1_0002.jpg,2,2024-09-23,960,540,,Infra-Red,하절기,nights,맑음,1,3,하절기 고요하게 맑은 야간 바다에 북 어선 한 척이 지나가고 군함 한 척은 항해 중이며 고정익 유인항공기 전투기 한 대가 비행 중이고 황천 7급이다.,1,11,18,22,604,275,선박,어선
1521,IR_SU_NT_W1_H1_A1B1C1_0002.jpg,2,2024-09-23,960,540,,Infra-Red,하절기,nights,맑음,1,3,하절기 고요하게 맑은 야간 바다에 북 어선 한 척이 지나가고 군함 한 척은 항해 중이며 고정익 유인항공기 전투기 한 대가 비행 중이고 황천 7급이다.,1,12,15,10,377,256,선박,군함
1522,IR_SU_NT_W1_H1_A1B1C1_0002.jpg,2,2024-09-23,960,540,,Infra-Red,하절기,nights,맑음,1,3,하절기 고요하게 맑은 야간 바다에 북 어선 한 척이 지나가고 군함 한 척은 항해 중이며 고정익 유인항공기 전투기 한 대가 비행 중이고 황천 7급이다.,2,21,21,9,283,152,항공기,고정익
1523,IR_SU_NT_W1_H1_A1B1C1_0003.jpg,3,2024-09-23,960,540,,Infra-Red,하절기,nights,맑음,1,3,하절기 고요하게 맑은 야간 바다에 북 어선 한 척이 지나가고 있고 군함 한 척은 항해 중이며 고정익 유인항공기 전투기 한 대가 비행 중이고 황천 7급이다.,1,11,13,15,19,266,선박,어선
1524,IR_SU_NT_W1_H1_A1B1C1_0003.jpg,3,2024-09-23,960,540,,Infra-Red,하절기,nights,맑음,1,3,하절기 고요하게 맑은 야간 바다에 북 어선 한 척이 지나가고 있고 군함 한 척은 항해 중이며 고정익 유인항공기 전투기 한 대가 비행 중이고 황천 7급이다.,1,12,103,39,0,293,선박,군함
1525,IR_SU_NT_W1_H1_A1B1C1_0003.jpg,3,2024-09-23,960,540,,Infra-Red,하절기,nights,맑음,1,3,하절기 고요하게 맑은 야간 바다에 북 어선 한 척이 지나가고 있고 군함 한 척은 항해 중이며 고정익 유인항공기 전투기 한 대가 비행 중이고 황천 7급이다.,2,21,39,14,628,113,항공기,고정익
1526,IR_SU_NT_W1_H1_A1B1C1_0004.jpg,4,2024-09-23,960,540,,Infra-Red,하절기,nights,맑음,1,3,하절기 고요하게 맑은 야간 바다에 북 어선 한 척이 지나가고 군함 한 척은 이동 중이며 고정익 유인항공기 전투기 한 대가 비행 중이고 황천 7급이다.,1,11,17,11,579,259,선박,어선
1527,IR_SU_NT_W1_H1_A1B1C1_0004.jpg,4,2024-09-23,960,540,,Infra-Red,하절기,nights,맑음,1,3,하절기 고요하게 맑은 야간 바다에 북 어선 한 척이 지나가고 군함 한 척은 이동 중이며 고정익 유인항공기 전투기 한 대가 비행 중이고 황천 7급이다.,1,12,37,14,292,261,선박,군함
1528,IR_SU_NT_W1_H1_A1B1C1_0004.jpg,4,2024-09-23,960,540,,Infra-Red,하절기,nights,맑음,1,3,하절기 고요하게 맑은 야간 바다에 북 어선 한 척이 지나가고 군함 한 척은 이동 중이며 고정익 유인항공기 전투기 한 대가 비행 중이고 황천 7급이다.,2,21,26,9,684,139,항공기,고정익
1529,IR_SU_NT_W1_H1_A1C1_0001.jpg,1,2024-09-27,1920,1080,,Infra-Red,하절기,nights,맑음,1,2,하절기 고요하게 맑은 야간 바다에 북 어선 한 척이 지나가고 고정익 유인항공기 전투기 한 대는 비행 중이고 황천 7급이다.,1,11,36,18,1030,517,선박,어선
1530,IR_SU_NT_W1_H1_A1C1_0001.jpg,1,2024-09-27,1920,1080,,Infra-Red,하절기,nights,맑음,1,2,하절기 고요하게 맑은 야간 바다에 북 어선 한 척이 지나가고 고정익 유인항공기 전투기 한 대는 비행 중이고 황천 7급이다.,2,21,101,26,1001,212,항공기,고정익
1531,IR_SU_NT_W1_H1_A1C1_0002.jpg,2,2024-09-27,1920,1080,,Infra-Red,하절기,nights,맑음,1,2,하절기 고요하게 맑은 야간 바다에 북 어선 한 척이 이동 중이고 고정익 유인항공기 전투기 한 대는 비행 중이고 황천 7급이다.,1,11,19,23,1046,521,선박,어선
1532,IR_SU_NT_W1_H1_A1C1_0002.jpg,2,2024-09-27,1920,1080,,Infra-Red,하절기,nights,맑음,1,2,하절기 고요하게 맑은 야간 바다에 북 어선 한 척이 이동 중이고 고정익 유인항공기 전투기 한 대는 비행 중이고 황천 7급이다.,2,21,42,14,866,312,항공기,고정익
1533,IR_SU_NT_W1_H1_A1C1_0003.jpg,3,2024-09-27,1920,1080,,Infra-Red,하절기,nights,맑음,1,2,여름 고요하게 맑은 밤 바다에 북 어선 한 척이 지나가고 있고 고정익 유인항공기 전투기 한 대가 비행 중이고 황천 7급이다.,1,11,40,22,1582,522,선박,어선
1534,IR_SU_NT_W1_H1_A1C1_0003.jpg,3,2024-09-27,1920,1080,,Infra-Red,하절기,nights,맑음,1,2,여름 고요하게 맑은 밤 바다에 북 어선 한 척이 지나가고 있고 고정익 유인항공기 전투기 한 대가 비행 중이고 황천 7급이다.,2,21,72,19,1091,279,항공기,고정익
1535,IR_SU_NT_W1_H1_A1C1_0004.jpg,4,2024-09-27,1920,1080,,Infra-Red,하절기,nights,맑음,1,2,하절기 고요하게 맑은 야간 바다에 북 어선 한 척이 이동하고 고정익 유인항공기 전투기 한 대는 비행 중이고 황천 7급이다.,1,11,40,24,1223,523,선박,어선
1536,IR_SU_NT_W1_H1_A1C1_0004.jpg,4,2024-09-27,1920,1080,,Infra-Red,하절기,nights,맑음,1,2,하절기 고요하게 맑은 야간 바다에 북 어선 한 척이 이동하고 고정익 유인항공기 전투기 한 대는 비행 중이고 황천 7급이다.,2,21,66,29,660,210,항공기,고정익
1537,IR_SU_NT_W1_H1_A1C1D5_0001.jpg,1,2024-09-25,1920,1080,,Infra-Red,하절기,nights,맑음,1,3,하절기 맑은 하늘의 밤 바다에 북 어선 한 척은 항해하고 있고 고정익 유인항공기 전투기 한 대는 비행 중이고 무인항공기 드론 한 대는 비행 중이며 파도는 1단계이다.,1,11,84,37,180,543,선박,어선
1538,IR_SU_NT_W1_H1_A1C1D5_0001.jpg,1,2024-09-25,1920,1080,,Infra-Red,하절기,nights,맑음,1,3,하절기 맑은 하늘의 밤 바다에 북 어선 한 척은 항해하고 있고 고정익 유인항공기 전투기 한 대는 비행 중이고 무인항공기 드론 한 대는 비행 중이며 파도는 1단계이다.,2,21,58,27,1486,230,항공기,고정익
1539,IR_SU_NT_W1_H1_A1C1D5_0001.jpg,1,2024-09-25,1920,1080,,Infra-Red,하절기,nights,맑음,1,3,하절기 맑은 하늘의 밤 바다에 북 어선 한 척은 항해하고 있고 고정익 유인항공기 전투기 한 대는 비행 중이고 무인항공기 드론 한 대는 비행 중이며 파도는 1단계이다.,2,23,35,19,908,152,항공기,무인기
1540,IR_SU_NT_W1_H1_A1C1D5_0002.jpg,2,2024-09-25,1920,1080,,Infra-Red,하절기,nights,맑음,1,3,하절기 맑은 하늘의 밤 바다에 북 어선 한 척은 이동 중이고 고정익 유인항공기 전투기 한 대는 비행 중이며 무인항공기 드론 한 대는 비행하고 있고 파도는 1단계이다.,1,11,31,33,526,539,선박,어선
1541,IR_SU_NT_W1_H1_A1C1D5_0002.jpg,2,2024-09-25,1920,1080,,Infra-Red,하절기,nights,맑음,1,3,하절기 맑은 하늘의 밤 바다에 북 어선 한 척은 이동 중이고 고정익 유인항공기 전투기 한 대는 비행 중이며 무인항공기 드론 한 대는 비행하고 있고 파도는 1단계이다.,2,21,58,18,924,302,항공기,고정익
1542,IR_SU_NT_W1_H1_A1C1D5_0002.jpg,2,2024-09-25,1920,1080,,Infra-Red,하절기,nights,맑음,1,3,하절기 맑은 하늘의 밤 바다에 북 어선 한 척은 이동 중이고 고정익 유인항공기 전투기 한 대는 비행 중이며 무인항공기 드론 한 대는 비행하고 있고 파도는 1단계이다.,2,23,35,19,1522,151,항공기,무인기
1543,IR_SU_NT_W1_H1_A1C1D5_0003.jpg,3,2024-09-25,1920,1080,,Infra-Red,하절기,nights,맑음,1,3,하절기 맑은 하늘의 밤 바다에 북 어선 한 척은 이동하고 있고 고정익 유인항공기 전투기 한 대는 비행하고 있고 무인항공기 드론 한 대는 비행하면서 파도는 1단계이다.,1,11,25,20,938,518,선박,어선
1544,IR_SU_NT_W1_H1_A1C1D5_0003.jpg,3,2024-09-25,1920,1080,,Infra-Red,하절기,nights,맑음,1,3,하절기 맑은 하늘의 밤 바다에 북 어선 한 척은 이동하고 있고 고정익 유인항공기 전투기 한 대는 비행하고 있고 무인항공기 드론 한 대는 비행하면서 파도는 1단계이다.,2,21,63,26,345,226,항공기,고정익
1545,IR_SU_NT_W1_H1_A1C1D5_0003.jpg,3,2024-09-25,1920,1080,,Infra-Red,하절기,nights,맑음,1,3,하절기 맑은 하늘의 밤 바다에 북 어선 한 척은 이동하고 있고 고정익 유인항공기 전투기 한 대는 비행하고 있고 무인항공기 드론 한 대는 비행하면서 파도는 1단계이다.,2,23,33,17,1356,155,항공기,무인기
1546,IR_SU_NT_W1_H1_A1C1D5_0004.jpg,4,2024-09-25,1920,1080,,Infra-Red,하절기,nights,맑음,1,3,하절기 맑은 하늘의 밤 바다에 북 어선 한 척은 이동 중이고 고정익 유인항공기 전투기 한 대는 비행하고 있으며 무인항공기 드론 한 대는 비행 중이며있고 파도는 1단계이다.,1,11,33,25,1780,526,선박,어선
1547,IR_SU_NT_W1_H1_A1C1D5_0004.jpg,4,2024-09-25,1920,1080,,Infra-Red,하절기,nights,맑음,1,3,하절기 맑은 하늘의 밤 바다에 북 어선 한 척은 이동 중이고 고정익 유인항공기 전투기 한 대는 비행하고 있으며 무인항공기 드론 한 대는 비행 중이며있고 파도는 1단계이다.,2,21,83,22,1038,253,항공기,고정익
1548,IR_SU_NT_W1_H1_A1C1D5_0004.jpg,4,2024-09-25,1920,1080,,Infra-Red,하절기,nights,맑음,1,3,하절기 맑은 하늘의 밤 바다에 북 어선 한 척은 이동 중이고 고정익 유인항공기 전투기 한 대는 비행하고 있으며 무인항공기 드론 한 대는 비행 중이며있고 파도는 1단계이다.,2,23,51,26,558,136,항공기,무인기
1549,IR_SU_NT_W1_H1_A1D1_0001.jpg,1,2024-09-27,1920,1080,,Infra-Red,하절기,nights,맑음,1,2,여름 맑은 날씨의 야간 바다에 북 어선 한 척이 이동하고 있고 유인항공기 회전익 한 대가 하늘 위를 날아가고 있으며 파도 1단계이다.,1,11,29,25,1030,526,선박,어선
1550,IR_SU_NT_W1_H1_A1D1_0001.jpg,1,2024-09-27,1920,1080,,Infra-Red,하절기,nights,맑음,1,2,여름 맑은 날씨의 야간 바다에 북 어선 한 척이 이동하고 있고 유인항공기 회전익 한 대가 하늘 위를 날아가고 있으며 파도 1단계이다.,2,22,58,33,1017,177,항공기,회전익
1551,IR_SU_NT_W1_H1_A1D1_0002.jpg,2,2024-09-27,1920,1080,,Infra-Red,하절기,nights,맑음,1,2,여름 맑은 날씨의 야간 바다에 북 어선 한 척이 이동하고 있고 유인항공기 회전익 한 대가 하늘 위를 날아가는 중이며 파도 1단계이다.,1,11,39,30,1641,534,선박,어선
1552,IR_SU_NT_W1_H1_A1D1_0002.jpg,2,2024-09-27,1920,1080,,Infra-Red,하절기,nights,맑음,1,2,여름 맑은 날씨의 야간 바다에 북 어선 한 척이 이동하고 있고 유인항공기 회전익 한 대가 하늘 위를 날아가는 중이며 파도 1단계이다.,2,22,98,52,1203,123,항공기,회전익
1553,IR_SU_NT_W1_H1_A1D1_0003.jpg,3,2024-09-27,1920,1080,,Infra-Red,하절기,nights,맑음,1,2,여름 맑은 날씨의 야간 바다에 북 어선 한 척이 이동하고 있고 유인항공기 회전익 한 대가 하늘 위를 날아가고 있으며 파도는 황천 7급이다.,1,11,31,20,925,518,선박,어선
1554,IR_SU_NT_W1_H1_A1D1_0003.jpg,3,2024-09-27,1920,1080,,Infra-Red,하절기,nights,맑음,1,2,여름 맑은 날씨의 야간 바다에 북 어선 한 척이 이동하고 있고 유인항공기 회전익 한 대가 하늘 위를 날아가고 있으며 파도는 황천 7급이다.,2,22,96,58,1195,105,항공기,회전익
1555,IR_SU_NT_W1_H1_A1D1_0004.jpg,4,2024-09-27,1920,1080,,Infra-Red,하절기,nights,맑음,1,2,여름 맑은 날씨의 야간 바다에 북 어선 한 척이 이동하고 있고 유인항공기 회전익 한 대가 하늘 위를 날아가는 중이며 파도는 황천 7급이다.,1,11,48,22,705,522,선박,어선
1556,IR_SU_NT_W1_H1_A1D1_0004.jpg,4,2024-09-27,1920,1080,,Infra-Red,하절기,nights,맑음,1,2,여름 맑은 날씨의 야간 바다에 북 어선 한 척이 이동하고 있고 유인항공기 회전익 한 대가 하늘 위를 날아가는 중이며 파도는 황천 7급이다.,2,22,33,29,578,188,항공기,회전익
1557,IR_SU_NT_W1_H1_A1D1E5_0001.jpg,1,2024-09-26,1920,1080,,Infra-Red,하절기,nights,맑음,1,3,여름 날씨가 맑은 밤 하늘에 유인항공기 회전익 한 대가 비행 중이고 오물폭탄 한 개가 떠 있고 북 어선 한 척이 가고 있으며 파도 높이는 황천 7급이다.,1,11,116,49,1771,564,선박,어선
1558,IR_SU_NT_W1_H1_A1D1E5_0001.jpg,1,2024-09-26,1920,1080,,Infra-Red,하절기,nights,맑음,1,3,여름 날씨가 맑은 밤 하늘에 유인항공기 회전익 한 대가 비행 중이고 오물폭탄 한 개가 떠 있고 북 어선 한 척이 가고 있으며 파도 높이는 황천 7급이다.,2,22,64,30,1273,188,항공기,회전익
1559,IR_SU_NT_W1_H1_A1D1E5_0001.jpg,1,2024-09-26,1920,1080,,Infra-Red,하절기,nights,맑음,1,3,여름 날씨가 맑은 밤 하늘에 유인항공기 회전익 한 대가 비행 중이고 오물폭탄 한 개가 떠 있고 북 어선 한 척이 가고 있으며 파도 높이는 황천 7급이다.,4,42,32,81,1342,203,기타,오물폭탄
1560,IR_SU_NT_W1_H1_A1D1E5_0002.jpg,2,2024-09-26,1920,1080,,Infra-Red,하절기,nights,맑음,1,3,여름 날씨가 맑은 밤 하늘에 유인항공기 회전익 한 대가 비행 중이고 오물폭탄 한 개가 떠 있고 북 어선 한 척이 이동하고 있으며 파도 높이는 황천 7급이다.,1,11,62,28,1655,529,선박,어선
1561,IR_SU_NT_W1_H1_A1D1E5_0002.jpg,2,2024-09-26,1920,1080,,Infra-Red,하절기,nights,맑음,1,3,여름 날씨가 맑은 밤 하늘에 유인항공기 회전익 한 대가 비행 중이고 오물폭탄 한 개가 떠 있고 북 어선 한 척이 이동하고 있으며 파도 높이는 황천 7급이다.,2,22,43,29,700,188,항공기,회전익
1562,IR_SU_NT_W1_H1_A1D1E5_0002.jpg,2,2024-09-26,1920,1080,,Infra-Red,하절기,nights,맑음,1,3,여름 날씨가 맑은 밤 하늘에 유인항공기 회전익 한 대가 비행 중이고 오물폭탄 한 개가 떠 있고 북 어선 한 척이 이동하고 있으며 파도 높이는 황천 7급이다.,4,42,34,87,767,190,기타,오물폭탄
1563,IR_SU_NT_W1_H1_A1D1E5_0003.jpg,3,2024-09-26,1920,1080,,Infra-Red,하절기,nights,맑음,1,3,여름 날씨가 맑은 밤 하늘에 유인항공기 회전익 한 대가 비행 중이고 오물폭탄 한 개가 떠 있고 북 어선 한 척이 나아가고 있으며 파도 높이는 황천 7급이다.,1,11,108,48,879,560,선박,어선
1564,IR_SU_NT_W1_H1_A1D1E5_0003.jpg,3,2024-09-26,1920,1080,,Infra-Red,하절기,nights,맑음,1,3,여름 날씨가 맑은 밤 하늘에 유인항공기 회전익 한 대가 비행 중이고 오물폭탄 한 개가 떠 있고 북 어선 한 척이 나아가고 있으며 파도 높이는 황천 7급이다.,2,22,74,42,955,151,항공기,회전익
1565,IR_SU_NT_W1_H1_A1D1E5_0003.jpg,3,2024-09-26,1920,1080,,Infra-Red,하절기,nights,맑음,1,3,여름 날씨가 맑은 밤 하늘에 유인항공기 회전익 한 대가 비행 중이고 오물폭탄 한 개가 떠 있고 북 어선 한 척이 나아가고 있으며 파도 높이는 황천 7급이다.,4,42,35,88,1325,187,기타,오물폭탄
1566,IR_SU_NT_W1_H1_A1D1E5_0004.jpg,4,2024-09-26,1920,1080,,Infra-Red,하절기,nights,맑음,1,3,여름 날씨가 맑은 밤 하늘에 유인항공기 회전익 한 대가 비행 중이고 오물폭탄 한 개가 떠 있고 북 어선 한 척이 움직이고 있으며 파도 높이는 황천 7급이다.,1,11,32,25,1375,522,선박,어선
1567,IR_SU_NT_W1_H1_A1D1E5_0004.jpg,4,2024-09-26,1920,1080,,Infra-Red,하절기,nights,맑음,1,3,여름 날씨가 맑은 밤 하늘에 유인항공기 회전익 한 대가 비행 중이고 오물폭탄 한 개가 떠 있고 북 어선 한 척이 움직이고 있으며 파도 높이는 황천 7급이다.,2,22,50,41,550,152,항공기,회전익
1568,IR_SU_NT_W1_H1_A1D1E5_0004.jpg,4,2024-09-26,1920,1080,,Infra-Red,하절기,nights,맑음,1,3,여름 날씨가 맑은 밤 하늘에 유인항공기 회전익 한 대가 비행 중이고 오물폭탄 한 개가 떠 있고 북 어선 한 척이 움직이고 있으며 파도 높이는 황천 7급이다.,4,42,28,71,1415,226,기타,오물폭탄
1569,IR_SU_NT_W1_H1_A1E1_0001.jpg,1,2024-09-23,1920,1080,,Infra-Red,하절기,nights,맑음,1,2,하절기 하늘이 맑은 야간 바다에 북 어선 한 척이 이동하고 있고 무인항공기 드론 한 개가 날아가고 있고 파도 1단계이다.,1,11,39,20,566,516,선박,어선
1570,IR_SU_NT_W1_H1_A1E1_0001.jpg,1,2024-09-23,1920,1080,,Infra-Red,하절기,nights,맑음,1,2,하절기 하늘이 맑은 야간 바다에 북 어선 한 척이 이동하고 있고 무인항공기 드론 한 개가 날아가고 있고 파도 1단계이다.,2,23,39,21,946,88,항공기,무인기
1571,IR_SU_NT_W1_H1_A1E1_0002.jpg,2,2024-09-23,1920,1080,,Infra-Red,하절기,nights,맑음,1,2,하절기 하늘이 맑은 야간 바다에 북 어선 한 척이 이동하고 있고 무인항공기 드론 한 개가 날아가는 중이고 파도 1단계이다.,1,11,38,19,1673,516,선박,어선
1572,IR_SU_NT_W1_H1_A1E1_0002.jpg,2,2024-09-23,1920,1080,,Infra-Red,하절기,nights,맑음,1,2,하절기 하늘이 맑은 야간 바다에 북 어선 한 척이 이동하고 있고 무인항공기 드론 한 개가 날아가는 중이고 파도 1단계이다.,2,23,48,17,858,91,항공기,무인기
1573,IR_SU_NT_W1_H1_A1E1_0003.jpg,3,2024-09-23,1920,1080,,Infra-Red,하절기,nights,맑음,1,2,하절기 하늘이 맑은 야간 바다에 북 어선 한 척이 이동하고 있고 무인항공기 드론 한 개가 날아가고 있고 황천 7급이다.,1,11,33,21,990,520,선박,어선
1574,IR_SU_NT_W1_H1_A1E1_0003.jpg,3,2024-09-23,1920,1080,,Infra-Red,하절기,nights,맑음,1,2,하절기 하늘이 맑은 야간 바다에 북 어선 한 척이 이동하고 있고 무인항공기 드론 한 개가 날아가고 있고 황천 7급이다.,2,23,43,22,1490,88,항공기,무인기
1575,IR_SU_NT_W1_H1_A1E1_0004.jpg,4,2024-09-23,1920,1080,,Infra-Red,하절기,nights,맑음,1,2,하절기 하늘이 맑은 야간 바다에 북 어선 한 척이 이동하고 있고 무인항공기 드론 한 개가 날아가는 중이고 황천 7급이다.,1,11,127,157,290,696,선박,어선
1576,IR_SU_NT_W1_H1_A1E1_0004.jpg,4,2024-09-23,1920,1080,,Infra-Red,하절기,nights,맑음,1,2,하절기 하늘이 맑은 야간 바다에 북 어선 한 척이 이동하고 있고 무인항공기 드론 한 개가 날아가는 중이고 황천 7급이다.,2,23,51,19,922,90,항공기,무인기
1577,IR_SU_NT_W1_H1_A2_0001.jpg,1,2024-09-20,1920,1080,,Infra-Red,하절기,nights,맑음,1,1,여름 맑은 야간 바다에 북 어선 한 척이 파도를 가르며 이동하고 있고 파도 1단계이다.,1,11,64,30,1171,517,선박,어선
1578,IR_SU_NT_W1_H1_A2_0002.jpg,2,2024-09-20,1920,1080,,Infra-Red,하절기,nights,맑음,1,1,여름 맑은 야간 바다에 북 어선 한 척이 파도를 가르며 이동하는 중이고 파도 1단계이다.,1,11,38,48,1814,531,선박,어선
1579,IR_SU_NT_W1_H1_A2_0003.jpg,3,2024-09-20,1920,1080,,Infra-Red,하절기,nights,맑음,1,1,여름 맑은 야간 바다에 북 어선 한 척이 파도를 가르며 지나가고 있고 파도 1단계이다.,1,11,31,32,39,517,선박,어선
1580,IR_SU_NT_W1_H1_A2_0004.jpg,4,2024-09-20,1920,1080,,Infra-Red,하절기,nights,맑음,1,1,여름 맑은 야간 바다에 북 어선 한 척이 파도를 가르며 지나가는 중이고 파도 1단계이다.,1,11,63,73,879,555,선박,어선
1581,IR_SU_NT_W1_H1_A2A1_0001.jpg,1,2024-09-20,1920,1080,,Infra-Red,하절기,nights,맑음,1,2,여름 고요하게 맑은 야간 바다에 북 어선 두 척이 항해하고 있고 파도 1단계이다. ,1,11,66,30,556,516,선박,어선
1582,IR_SU_NT_W1_H1_A2A1_0001.jpg,1,2024-09-20,1920,1080,,Infra-Red,하절기,nights,맑음,1,2,여름 고요하게 맑은 야간 바다에 북 어선 두 척이 항해하고 있고 파도 1단계이다. ,1,11,37,33,37,538,선박,어선
1583,IR_SU_NT_W1_H1_A2A1_0002.jpg,2,2024-09-20,1920,1080,,Infra-Red,하절기,nights,맑음,1,2,여름 고요하게 맑은 야간 바다에 북 어선 두 척이 항해하는 중이고 파도 1단계이다. ,1,11,91,46,1408,532,선박,어선
1584,IR_SU_NT_W1_H1_A2A1_0002.jpg,2,2024-09-20,1920,1080,,Infra-Red,하절기,nights,맑음,1,2,여름 고요하게 맑은 야간 바다에 북 어선 두 척이 항해하는 중이고 파도 1단계이다. ,1,11,54,23,83,524,선박,어선
